rainfall_rate,cumulative_rainfall_24h,soil_moisture,slope_angle,vibration_frequency,pore_water_pressure,temperature,risk_score,risk_class,risk_label
0.13,15.63,17.42,29.61,0.36,6.04,25.32,0.3,0,Safe
0.09,14.22,31.03,30.19,0.26,3.21,27.2,0.8,0,Safe
101.7,312.69,93.4,47.46,2.66,58.21,17.1,90.6,3,Critical
39.73,53.56,65.18,28.89,1.16,25.0,17.83,13.7,0,Safe
87.39,165.79,79.58,29.22,1.72,42.96,15.94,48.4,1,Watch
14.87,140.35,72.73,36.03,1.15,58.59,15.24,45.0,1,Watch
14.33,113.3,52.48,32.37,0.73,35.77,18.32,21.7,0,Safe
10.33,59.38,61.37,34.07,1.13,18.95,23.2,17.1,0,Safe
1.27,24.32,39.54,20.2,0.31,10.09,31.21,1.4,0,Safe
13.91,30.47,49.94,33.35,0.88,32.83,17.45,17.6,0,Safe
0.82,16.11,34.85,30.29,0.18,11.27,28.62,5.1,0,Safe
80.5,302.46,86.46,43.67,3.83,80.69,11.52,100.0,3,Critical
30.46,199.03,77.36,33.23,0.87,50.69,14.02,42.0,1,Watch
17.47,39.12,52.8,42.68,0.92,31.89,24.8,21.3,0,Safe
60.02,154.66,81.91,41.55,1.67,46.09,19.74,64.3,2,Warning
125.36,327.88,91.01,51.0,1.94,78.04,9.88,100.0,3,Critical
2.21,18.87,22.73,30.8,0.19,14.0,28.93,0.0,0,Safe
66.35,372.07,90.81,44.67,2.35,67.36,13.82,89.6,3,Critical
19.43,67.41,71.33,24.4,1.02,17.48,19.1,15.2,0,Safe
1.79,16.64,39.79,22.28,0.42,10.33,22.51,0.0,0,Safe
27.21,30.19,65.19,29.99,0.41,32.71,14.85,19.0,0,Safe
1.22,23.46,35.35,19.97,0.17,14.96,28.88,3.7,0,Safe
0.87,13.97,38.86,31.1,0.59,11.52,28.98,3.5,0,Safe
37.82,132.77,81.78,38.72,1.35,36.79,13.32,42.7,1,Watch
45.0,177.53,70.75,38.02,0.81,45.32,17.37,53.7,1,Watch
25.59,148.48,74.81,39.24,1.9,47.26,14.77,47.1,1,Watch
56.72,155.6,84.31,39.27,1.55,56.38,16.1,62.3,2,Warning
27.04,35.25,63.36,31.28,1.06,21.76,21.36,13.5,0,Safe
32.9,206.71,72.53,39.58,1.93,40.95,14.89,53.3,1,Watch
47.99,125.21,64.28,39.32,1.09,42.0,17.64,41.8,1,Watch
29.46,188.62,82.61,34.8,1.35,56.07,17.85,58.8,1,Watch
2.2,8.28,17.45,22.86,0.23,9.56,16.0,0.0,0,Safe
17.95,107.92,49.61,30.28,1.01,29.82,19.16,19.8,0,Safe
35.42,125.2,83.18,31.75,1.18,43.54,21.1,42.5,1,Watch
0.11,14.98,16.13,31.62,0.41,14.98,23.08,2.8,0,Safe
14.75,116.25,68.3,32.22,0.58,22.97,21.63,20.4,0,Safe
18.84,198.82,86.55,34.67,1.03,56.09,13.79,46.5,1,Watch
0.03,8.93,28.82,27.96,0.27,7.95,30.35,3.1,0,Safe
102.49,267.12,93.61,52.59,3.46,76.7,10.59,100.0,3,Critical
104.27,263.09,96.58,44.57,2.48,60.0,13.48,88.4,3,Critical
96.43,325.41,97.11,52.77,1.9,83.42,14.21,100.0,3,Critical
112.06,230.51,88.01,46.47,4.46,75.09,14.11,100.0,3,Critical
10.37,96.23,61.63,34.79,0.46,30.12,18.55,26.6,0,Safe
118.34,307.41,87.44,51.32,3.68,85.33,10.02,100.0,3,Critical
49.47,148.78,69.2,41.07,1.96,54.69,18.65,63.9,2,Warning
93.46,143.97,72.23,35.42,1.76,30.59,17.54,47.2,1,Watch
52.39,262.79,92.55,37.91,4.11,82.0,15.75,87.4,3,Critical
10.68,110.41,56.12,32.06,0.99,39.73,19.37,28.2,0,Safe
5.44,15.85,39.39,23.1,0.48,9.91,27.01,0.0,0,Safe
14.88,58.52,78.64,31.97,0.97,24.45,20.88,15.8,0,Safe
25.22,110.0,76.11,31.65,0.82,65.56,20.22,47.0,1,Watch
2.68,0.29,37.82,35.02,0.51,4.2,19.35,0.2,0,Safe
56.07,296.45,95.87,51.71,2.21,87.08,8.29,100.0,3,Critical
5.1,17.62,37.41,21.64,0.46,16.83,15.32,1.1,0,Safe
44.94,203.98,70.77,40.73,1.72,51.25,12.7,66.6,2,Warning
105.44,246.07,94.94,38.43,4.74,52.11,11.93,80.8,3,Critical
2.44,5.66,28.47,38.34,0.33,11.86,19.09,0.0,0,Safe
70.06,270.46,95.45,50.38,2.98,66.84,15.12,100.0,3,Critical
1.08,2.88,13.16,21.8,0.22,9.88,28.63,2.5,0,Safe
4.15,13.63,44.7,23.2,0.21,8.12,28.71,7.6,0,Safe
58.41,201.42,85.82,36.33,1.85,50.41,23.2,64.3,2,Warning
94.48,196.31,87.61,54.87,3.4,66.47,12.85,100.0,3,Critical
0.81,16.0,36.8,30.97,0.45,10.82,22.22,2.0,0,Safe
47.43,177.11,86.71,39.33,1.51,58.03,14.13,59.4,1,Watch
0.16,24.96,34.71,32.47,0.31,11.92,26.92,3.5,0,Safe
0.01,4.22,27.62,25.27,0.38,8.08,31.32,5.4,0,Safe
8.96,79.03,66.97,18.06,0.76,37.04,18.68,12.9,0,Safe
2.15,21.87,41.89,29.26,0.23,6.57,20.63,4.8,0,Safe
17.12,41.45,62.37,38.98,1.12,37.22,19.84,28.4,0,Safe
20.19,89.87,65.08,29.39,0.54,20.38,22.03,15.9,0,Safe
26.76,125.33,73.89,43.5,1.21,41.15,15.59,47.4,1,Watch
2.0,12.05,31.17,45.18,0.56,8.66,28.52,2.2,0,Safe
3.75,22.64,34.29,25.82,0.27,4.57,23.32,5.1,0,Safe
40.65,110.38,84.4,43.8,1.19,40.82,15.47,52.9,1,Watch
97.05,279.17,90.75,45.08,4.54,87.45,16.33,100.0,3,Critical
0.03,16.17,35.27,28.39,0.28,19.53,21.82,4.3,0,Safe
91.07,128.95,70.38,37.47,1.78,37.17,18.71,53.1,1,Watch
17.25,74.09,50.39,46.65,0.41,38.76,20.92,29.3,0,Safe
40.75,126.3,80.7,45.49,1.44,57.15,19.25,59.9,1,Watch
41.67,85.74,59.88,37.66,0.67,33.47,21.14,32.2,1,Watch
16.4,113.42,83.95,29.72,0.58,36.03,20.6,21.0,0,Safe
23.41,151.02,74.53,34.27,1.27,55.18,15.6,45.3,1,Watch
52.52,196.75,82.68,40.7,1.31,52.23,18.57,67.8,2,Warning
2.12,2.51,50.55,41.88,0.58,11.9,21.28,3.4,0,Safe
3.25,12.23,32.78,28.19,0.46,9.6,23.21,3.0,0,Safe
90.64,261.58,91.67,51.12,2.06,72.7,15.37,100.0,3,Critical
27.0,216.37,72.43,36.52,1.62,38.2,17.25,47.5,1,Watch
90.88,285.84,92.08,45.41,3.39,75.81,13.93,100.0,3,Critical
12.23,113.7,74.89,46.92,1.06,19.99,21.3,31.3,1,Watch
31.96,48.01,72.42,24.15,0.56,27.9,20.72,15.7,0,Safe
0.15,0.23,24.62,17.32,0.22,11.27,19.05,0.0,0,Safe
64.95,185.81,73.91,38.15,1.87,42.85,20.79,57.5,1,Watch
16.35,109.75,62.7,36.88,1.0,26.02,22.63,26.4,0,Safe
6.35,69.63,71.83,36.32,0.54,31.24,18.19,24.3,0,Safe
72.34,119.12,65.52,32.57,1.15,23.76,16.8,36.3,1,Watch
11.92,81.12,61.61,27.66,0.52,43.96,15.06,28.0,0,Safe
25.25,60.05,66.86,31.12,0.31,12.07,18.75,14.1,0,Safe
1.43,11.77,29.73,33.01,0.51,13.72,23.07,0.3,0,Safe
37.46,127.83,88.02,48.39,0.81,35.87,17.48,50.4,1,Watch
0.53,0.72,28.29,24.33,0.16,9.02,25.15,1.6,0,Safe
37.12,135.61,71.11,32.38,1.86,41.36,16.03,39.6,1,Watch
21.84,49.95,61.05,45.06,0.4,26.43,15.06,19.3,0,Safe
3.12,10.3,37.19,30.73,0.45,10.1,17.4,2.7,0,Safe
2.4,20.31,39.9,15.71,0.59,17.59,21.25,4.8,0,Safe
2.89,0.14,34.18,23.49,0.39,15.97,19.79,3.0,0,Safe
1.52,15.56,35.48,32.66,0.32,8.06,28.96,1.9,0,Safe
13.32,49.53,55.38,26.44,0.54,27.1,15.9,13.8,0,Safe
23.0,48.47,70.23,29.59,0.85,22.66,21.67,17.0,0,Safe
0.49,3.63,26.28,28.23,0.33,12.35,31.44,1.7,0,Safe
0.45,12.82,36.13,31.07,0.44,16.98,27.46,0.0,0,Safe
53.72,343.24,96.49,54.59,2.93,88.41,14.34,100.0,3,Critical
9.29,86.94,58.19,32.33,1.01,30.73,19.73,23.3,0,Safe
1.92,9.53,42.96,37.09,0.48,15.25,12.17,0.0,0,Safe
25.23,108.38,67.09,34.06,0.92,38.38,20.36,38.4,1,Watch
0.68,20.5,38.86,15.4,0.29,12.94,24.63,1.3,0,Safe
17.2,55.43,68.07,31.84,0.4,30.95,16.66,19.0,0,Safe
35.79,79.04,51.33,34.3,1.11,27.83,22.83,23.5,0,Safe
43.43,116.25,76.84,31.45,0.84,41.67,10.22,41.7,1,Watch
64.55,217.24,97.14,36.79,3.27,59.18,13.31,76.7,2,Warning
1.87,0.98,41.36,23.67,0.13,5.47,30.19,3.3,0,Safe
5.54,23.18,38.95,22.94,0.26,14.51,31.45,1.3,0,Safe
0.11,15.58,36.83,21.7,0.4,13.86,24.2,0.0,0,Safe
6.83,14.43,41.88,21.72,0.31,12.31,30.6,4.4,0,Safe
50.65,192.69,91.68,27.87,1.88,39.14,19.8,44.7,1,Watch
90.48,145.84,70.0,42.45,1.01,45.43,15.52,56.4,1,Watch
18.34,111.38,52.87,26.3,0.75,44.29,20.03,26.4,0,Safe
0.28,18.42,38.01,23.08,0.38,10.73,17.39,2.7,0,Safe
39.89,160.64,80.55,36.98,1.09,31.7,16.88,41.4,1,Watch
88.67,327.5,86.33,53.34,2.3,67.8,11.74,100.0,3,Critical
4.14,23.23,27.08,28.96,0.35,7.03,26.56,1.7,0,Safe
0.27,2.16,44.27,29.51,0.36,6.82,20.64,0.0,0,Safe
46.52,200.36,70.91,41.61,1.68,50.21,16.14,58.9,1,Watch
86.67,241.57,87.05,52.04,2.6,66.56,11.46,100.0,3,Critical
30.47,97.75,64.1,34.03,1.02,31.37,23.93,27.1,0,Safe
0.08,3.23,17.01,23.68,0.25,16.85,28.14,0.0,0,Safe
33.67,97.69,72.0,32.04,0.51,28.87,12.25,28.0,0,Safe
22.64,73.04,74.23,35.12,0.66,33.33,19.96,17.2,0,Safe
66.7,204.7,86.13,42.04,0.83,51.93,13.55,72.5,2,Warning
102.09,334.0,93.94,42.42,2.96,69.53,14.12,96.5,3,Critical
1.02,13.68,32.35,26.64,0.23,9.3,21.87,3.3,0,Safe
0.51,7.95,40.06,31.2,0.25,4.52,25.64,4.4,0,Safe
37.46,54.67,63.75,47.67,1.07,36.1,25.27,38.8,1,Watch
33.21,105.07,62.57,33.63,0.85,28.83,19.46,24.5,0,Safe
0.18,5.84,45.27,15.34,0.39,12.57,28.24,0.2,0,Safe
98.27,137.25,72.42,38.67,1.92,59.57,15.49,73.3,2,Warning
19.47,57.39,81.72,33.89,0.68,18.58,17.66,17.7,0,Safe
3.16,18.88,51.9,16.72,0.24,14.79,28.2,0.0,0,Safe
17.81,77.56,67.15,30.8,1.14,22.33,25.37,15.0,0,Safe
1.88,9.66,40.41,20.04,0.19,9.85,16.82,1.9,0,Safe
14.12,62.25,57.3,30.48,0.75,36.16,17.43,17.9,0,Safe
13.22,103.76,72.81,38.75,0.91,23.89,14.99,21.7,0,Safe
30.06,55.71,57.06,39.37,1.12,13.75,16.72,15.7,0,Safe
0.38,3.96,24.99,35.9,0.39,6.71,24.03,0.3,0,Safe
54.48,366.53,98.49,47.27,3.7,72.21,14.66,97.4,3,Critical
0.08,12.99,20.19,14.78,0.44,7.21,17.34,3.5,0,Safe
23.78,71.69,54.73,30.59,0.59,27.31,16.52,17.1,0,Safe
50.22,122.02,89.18,34.9,1.14,49.22,17.87,50.3,1,Watch
0.23,13.62,31.7,39.04,0.21,13.33,14.66,3.2,0,Safe
80.68,205.33,97.2,41.61,2.56,53.62,14.72,84.7,3,Critical
9.57,17.9,24.73,27.1,0.49,8.23,28.66,0.0,0,Safe
46.84,200.44,74.93,36.01,1.4,41.24,20.47,53.2,1,Watch
3.29,24.1,27.26,35.06,0.57,10.63,27.33,0.0,0,Safe
15.94,51.15,65.43,30.1,0.71,23.11,16.33,12.9,0,Safe
27.13,197.9,73.74,45.07,1.99,38.48,10.93,55.4,1,Watch
44.1,135.07,77.28,40.32,1.92,41.24,17.1,49.6,1,Watch
72.51,227.4,87.18,52.83,3.19,67.38,12.32,100.0,3,Critical
29.26,39.46,61.77,30.74,1.14,35.2,17.2,25.7,0,Safe
91.65,219.72,85.71,41.42,3.14,57.64,16.12,86.0,3,Critical
95.17,323.86,92.51,51.47,2.44,87.35,11.48,100.0,3,Critical
106.9,294.3,87.19,43.71,3.76,68.78,17.07,99.6,3,Critical
20.76,61.84,61.57,31.22,0.89,37.5,18.88,21.5,0,Safe
9.96,68.51,75.39,39.01,0.86,32.11,19.83,23.1,0,Safe
60.79,261.2,88.37,53.24,3.17,70.42,13.94,100.0,3,Critical
50.43,150.66,93.14,36.01,1.38,49.66,15.63,53.7,1,Watch
39.71,210.88,78.15,51.56,1.78,30.67,15.48,63.9,2,Warning
42.32,33.44,69.61,28.51,1.18,36.83,24.79,19.6,0,Safe
11.3,113.62,54.8,22.51,0.32,26.95,21.13,16.1,0,Safe
1.23,16.05,33.44,22.41,0.55,14.32,25.63,0.4,0,Safe
17.82,100.74,57.03,34.27,0.68,24.28,18.01,19.4,0,Safe
4.04,9.68,27.52,31.92,0.39,3.07,21.01,4.0,0,Safe
8.21,11.66,45.02,23.34,0.13,6.85,18.11,5.3,0,Safe
111.77,110.34,83.13,34.23,1.51,63.32,14.23,57.3,1,Watch
108.04,339.13,88.93,56.17,1.83,69.66,11.89,100.0,3,Critical
43.18,39.16,76.92,29.32,0.5,34.7,22.32,21.9,0,Safe
21.1,58.0,60.45,34.44,1.17,44.71,17.56,36.4,1,Watch
34.37,33.7,63.84,31.09,0.58,24.92,13.0,20.0,0,Safe
6.02,10.65,19.11,19.47,0.12,11.28,29.41,1.8,0,Safe
27.7,158.71,74.41,47.55,1.36,58.11,13.27,64.8,2,Warning
24.92,50.28,61.25,32.31,1.16,22.28,17.27,20.8,0,Safe
1.98,2.07,50.78,38.32,0.43,8.6,22.0,1.2,0,Safe
43.68,138.91,80.43,38.27,0.98,55.17,16.07,51.1,1,Watch
1.23,8.23,39.45,41.33,0.38,13.61,28.36,0.0,0,Safe
49.89,58.88,66.86,44.62,1.04,33.51,17.61,42.5,1,Watch
40.84,53.42,62.49,43.0,1.14,38.0,21.33,33.0,1,Watch
68.43,124.2,84.32,31.6,1.01,40.69,11.82,40.5,1,Watch
27.89,155.79,79.02,37.92,1.86,46.2,16.9,53.0,1,Watch
22.32,160.48,70.69,43.5,1.62,44.98,12.97,48.5,1,Watch
71.16,287.53,88.25,47.82,4.77,60.16,12.0,94.2,3,Critical
25.59,123.76,82.51,38.04,1.89,44.84,10.89,46.7,1,Watch
36.43,39.73,65.38,34.94,1.18,15.31,21.39,14.7,0,Safe
17.47,41.16,69.4,30.66,0.6,39.55,20.5,27.1,0,Safe
53.87,150.23,75.82,30.86,1.84,55.78,17.55,49.2,1,Watch
54.67,203.08,77.35,35.22,1.19,35.38,16.24,48.5,1,Watch
47.11,127.42,80.2,31.24,1.56,69.13,13.51,53.6,1,Watch
35.26,210.42,82.76,45.43,1.41,44.67,14.35,65.1,2,Warning
0.34,12.3,33.36,31.99,0.2,16.42,14.94,2.0,0,Safe
2.99,22.43,22.85,30.05,0.16,8.02,22.36,4.9,0,Safe
8.76,20.45,37.07,32.1,0.6,7.96,20.85,1.4,0,Safe
1.65,1.2,44.3,26.53,0.4,6.44,30.16,3.5,0,Safe
0.28,19.26,49.48,28.48,0.14,11.72,23.1,1.5,0,Safe
14.89,94.0,59.57,35.83,1.18,24.72,20.51,20.7,0,Safe
21.66,196.7,75.46,38.75,1.18,57.6,22.84,48.1,1,Watch
2.18,15.39,41.03,22.73,0.56,9.53,26.04,2.8,0,Safe
36.12,96.67,55.62,46.7,0.65,20.31,18.89,25.1,0,Safe
54.7,145.38,79.72,34.76,1.91,52.32,16.89,59.0,1,Watch
79.88,61.34,58.75,30.38,1.12,30.77,12.31,29.4,0,Safe
47.39,100.06,53.25,29.89,0.43,21.86,24.55,20.7,0,Safe
78.25,151.17,77.37,43.63,1.71,73.18,15.06,88.8,3,Critical
4.96,14.69,29.83,31.44,0.52,18.61,20.97,5.1,0,Safe
31.02,45.71,48.87,39.67,0.87,30.02,20.11,25.0,0,Safe
49.59,206.06,68.52,38.7,1.7,34.71,11.29,47.9,1,Watch
4.13,44.47,53.59,24.11,0.67,31.44,15.63,7.8,0,Safe
54.57,179.67,86.18,34.45,1.78,49.51,9.54,56.1,1,Watch
29.77,79.73,56.55,23.26,0.36,33.98,17.72,15.1,0,Safe
37.52,205.86,74.05,27.04,1.33,42.68,18.03,39.2,1,Watch
77.25,184.3,84.49,51.29,1.37,49.27,17.59,84.7,3,Critical
40.37,143.35,71.07,35.44,1.5,31.04,20.96,35.3,1,Watch
23.29,93.37,67.53,34.47,0.8,22.14,16.49,24.0,0,Safe
8.76,15.98,34.76,30.42,0.16,8.04,24.83,6.6,0,Safe
117.82,243.01,89.67,56.06,3.44,71.35,15.84,100.0,3,Critical
1.62,2.81,15.56,32.25,0.43,2.69,20.67,0.0,0,Safe
56.85,196.09,81.25,39.88,0.95,40.39,19.75,55.5,1,Watch
39.43,89.42,43.96,27.88,0.51,30.65,17.25,21.1,0,Safe
59.87,304.87,90.47,49.47,2.18,76.61,15.32,100.0,3,Critical
41.82,190.88,80.9,50.05,1.45,42.13,16.72,67.4,2,Warning
50.91,149.73,79.65,37.94,0.89,48.2,14.35,51.6,1,Watch
117.9,168.5,83.88,43.67,1.62,39.66,14.72,64.4,2,Warning
25.53,33.39,56.01,34.79,0.78,24.32,14.65,16.2,0,Safe
0.16,20.53,30.29,39.1,0.5,14.12,26.95,2.1,0,Safe
4.11,13.91,30.14,30.91,0.33,9.2,24.81,4.1,0,Safe
18.92,115.6,69.97,25.93,0.44,28.31,17.92,18.0,0,Safe
0.29,22.67,40.09,37.56,0.46,12.3,32.3,1.0,0,Safe
19.15,112.23,79.64,36.0,0.86,29.96,19.12,23.2,0,Safe
11.07,110.46,64.21,32.93,1.0,21.79,20.98,18.0,0,Safe
5.99,14.48,48.64,32.59,0.33,6.78,20.86,4.8,0,Safe
3.06,6.44,27.76,12.41,0.29,8.58,28.93,1.3,0,Safe
92.76,325.69,85.25,49.3,3.38,53.64,12.84,97.7,3,Critical
8.75,7.16,24.76,12.97,0.22,8.59,15.67,3.0,0,Safe
7.46,116.37,58.2,33.77,0.31,25.1,17.63,16.7,0,Safe
0.51,0.97,42.33,29.08,0.17,6.06,20.54,1.7,0,Safe
39.49,72.99,67.74,38.73,0.91,29.27,19.77,32.3,1,Watch
1.76,15.94,27.91,38.25,0.44,11.36,23.53,2.0,0,Safe
2.3,2.36,39.8,23.65,0.37,10.42,21.48,0.0,0,Safe
25.22,50.01,57.64,27.76,0.87,28.03,20.82,17.8,0,Safe
6.67,17.32,42.76,31.86,0.11,10.03,23.0,4.8,0,Safe
0.44,1.9,38.43,15.2,0.55,11.33,19.11,0.0,0,Safe
95.11,172.66,80.16,36.18,1.07,27.23,18.37,43.4,1,Watch
22.64,66.64,46.19,40.15,0.39,16.66,20.89,17.9,0,Safe
92.88,232.47,97.17,48.62,4.35,85.85,14.85,100.0,3,Critical
7.51,10.61,30.46,25.0,0.19,8.18,27.93,0.0,0,Safe
1.83,11.9,40.5,25.43,0.14,8.96,25.64,5.0,0,Safe
4.6,19.28,31.57,37.65,0.19,10.6,19.74,1.7,0,Safe
77.54,189.78,83.38,39.73,1.77,53.67,17.48,72.7,2,Warning
62.72,147.11,85.81,33.86,0.94,47.07,12.16,52.8,1,Watch
5.09,0.62,39.97,36.2,0.5,8.69,24.19,0.0,0,Safe
16.51,59.61,63.88,34.96,1.19,35.51,17.29,26.9,0,Safe
54.99,110.92,76.95,37.97,1.2,50.72,24.87,51.6,1,Watch
6.17,3.71,32.27,23.57,0.33,9.05,22.77,7.5,0,Safe
69.31,229.0,88.99,50.87,3.34,73.21,9.05,100.0,3,Critical
21.15,49.05,76.3,37.51,1.07,32.11,22.66,23.7,0,Safe
0.36,7.57,43.45,22.58,0.44,11.59,25.13,0.0,0,Safe
0.28,2.6,45.53,30.19,0.19,11.17,27.89,0.0,0,Safe
52.57,362.47,96.94,42.98,3.01,70.95,12.31,90.5,3,Critical
5.25,13.72,32.75,32.21,0.41,10.76,21.57,0.0,0,Safe
26.34,66.14,51.6,33.17,0.86,26.23,18.45,15.2,0,Safe
16.09,203.22,82.87,39.46,1.68,36.55,16.63,48.4,1,Watch
48.82,153.64,79.56,39.72,1.46,48.7,16.44,52.0,1,Watch
25.47,95.4,65.04,26.97,0.99,31.46,16.34,27.3,0,Safe
71.44,367.31,98.62,53.83,3.54,84.1,12.07,100.0,3,Critical
111.66,320.91,86.85,57.28,1.92,58.63,14.12,100.0,3,Critical
1.98,5.75,36.74,21.33,0.15,9.82,23.62,5.4,0,Safe
5.18,17.34,34.22,22.86,0.16,12.74,28.9,2.5,0,Safe
93.74,291.72,89.24,56.97,2.74,56.53,8.66,100.0,3,Critical
2.92,10.74,47.93,26.57,0.23,9.12,23.56,3.9,0,Safe
74.41,342.46,88.67,49.69,2.59,71.25,13.24,100.0,3,Critical
106.12,368.01,98.55,51.02,3.48,74.31,13.64,100.0,3,Critical
66.02,206.05,98.97,43.85,2.91,59.52,18.03,88.0,3,Critical
12.13,60.76,58.62,26.07,0.34,25.72,19.81,11.7,0,Safe
67.69,155.98,76.17,40.58,1.93,42.8,17.66,62.1,2,Warning
20.87,80.66,60.04,34.04,0.49,22.23,15.25,13.6,0,Safe
93.84,175.92,78.55,31.62,1.22,41.7,17.45,50.9,1,Watch
12.95,107.07,55.36,34.9,0.81,19.1,13.57,16.6,0,Safe
63.98,113.29,73.54,47.62,0.97,34.75,19.08,52.4,1,Watch
0.1,11.56,37.23,28.71,0.49,10.73,16.84,0.0,0,Safe
47.39,157.19,72.15,34.57,1.68,46.19,14.58,50.1,1,Watch
3.46,23.31,33.24,35.9,0.25,5.97,27.73,3.9,0,Safe
57.94,184.78,76.47,30.3,1.51,46.29,13.32,49.6,1,Watch
40.43,110.45,59.74,35.39,0.8,34.81,18.81,38.4,1,Watch
56.89,248.22,88.59,50.46,3.61,66.28,17.52,100.0,3,Critical
14.7,73.54,69.06,36.28,0.59,23.38,17.68,22.0,0,Safe
17.94,30.41,52.55,35.36,0.99,16.87,23.93,13.4,0,Safe
32.77,99.54,55.3,37.38,0.34,29.05,18.9,31.7,1,Watch
23.6,75.33,70.12,41.46,0.79,28.78,22.86,27.8,0,Safe
41.05,119.13,63.47,22.46,0.81,18.77,19.98,15.4,0,Safe
9.25,90.82,59.55,40.17,0.61,24.09,17.44,13.3,0,Safe
8.53,35.66,68.48,21.62,0.48,26.55,19.4,12.5,0,Safe
19.11,46.27,56.96,32.41,1.01,25.54,19.59,17.2,0,Safe
5.94,14.3,34.83,15.5,0.2,12.54,22.64,0.0,0,Safe
4.84,22.52,27.25,34.76,0.12,0.4,27.97,5.8,0,Safe
42.19,110.57,74.76,44.11,1.97,44.36,15.29,47.8,1,Watch
0.07,22.38,39.88,25.7,0.43,3.43,26.48,1.5,0,Safe
1.41,20.98,34.39,15.68,0.39,5.17,26.92,2.1,0,Safe
9.38,34.46,54.09,23.43,0.58,28.74,17.57,4.0,0,Safe
21.92,99.01,92.62,33.37,0.74,24.35,18.95,23.0,0,Safe
119.87,294.99,96.75,37.82,4.69,52.59,11.77,78.3,2,Warning
26.29,62.07,73.55,33.77,1.08,15.64,18.74,19.9,0,Safe
10.86,81.4,71.07,30.79,1.14,24.89,17.58,16.3,0,Safe
2.5,7.69,39.04,37.19,0.15,5.17,20.44,2.8,0,Safe
18.01,37.09,70.92,17.69,0.89,24.67,21.5,11.7,0,Safe
31.08,55.03,47.45,29.67,0.95,17.54,19.19,15.8,0,Safe
58.94,89.02,48.77,35.71,0.85,30.19,23.45,27.8,0,Safe
106.07,248.2,88.69,40.53,3.6,83.87,12.07,94.0,3,Critical
21.75,90.83,47.06,32.12,0.48,35.4,24.32,29.1,0,Safe
108.58,125.95,88.76,33.6,1.73,42.39,15.42,56.2,1,Watch
52.03,92.14,66.65,36.2,0.77,15.48,20.53,19.5,0,Safe
24.91,200.24,74.73,21.92,1.62,69.03,17.0,41.2,1,Watch
23.05,114.58,85.7,29.19,1.17,44.0,18.83,27.3,0,Safe
102.18,221.73,89.44,44.82,2.99,54.53,8.24,84.1,3,Critical
126.7,358.79,91.76,55.75,2.29,67.62,12.57,100.0,3,Critical
0.51,10.85,41.97,29.67,0.12,6.49,17.44,2.3,0,Safe
0.55,12.76,34.06,31.69,0.52,17.84,24.66,5.6,0,Safe
1.14,14.98,37.09,28.34,0.21,8.72,25.55,0.0,0,Safe
24.8,37.16,64.06,26.77,0.86,21.79,23.39,16.8,0,Safe
8.43,8.04,31.93,29.03,0.28,5.46,26.44,2.2,0,Safe
42.89,58.51,65.59,28.55,0.83,29.6,19.57,23.3,0,Safe
1.32,10.58,35.76,26.74,0.56,11.31,24.24,2.9,0,Safe
21.07,99.6,67.6,38.78,1.09,33.49,22.76,30.3,1,Watch
38.56,92.77,67.47,32.02,0.94,28.37,12.8,31.8,1,Watch
1.93,16.05,29.4,37.59,0.51,9.49,16.98,2.4,0,Safe
53.74,168.62,76.39,39.17,0.91,46.13,15.93,54.7,1,Watch
39.17,115.25,77.16,40.91,1.03,37.42,17.47,43.0,1,Watch
5.97,16.93,30.23,22.84,0.37,9.55,22.47,0.0,0,Safe
1.63,22.49,27.3,20.12,0.41,14.38,22.41,1.8,0,Safe
17.8,112.89,52.88,36.82,1.14,22.6,18.78,15.0,0,Safe
74.86,152.35,59.97,35.62,1.96,46.71,15.35,58.9,1,Watch
1.03,14.07,25.04,28.21,0.56,15.89,26.73,0.8,0,Safe
15.77,65.99,59.66,29.94,1.11,21.65,19.52,11.4,0,Safe
20.96,59.76,41.09,29.53,1.09,13.26,18.27,11.9,0,Safe
2.09,16.51,43.45,28.24,0.49,6.72,23.13,2.0,0,Safe
32.56,111.1,86.86,23.7,1.88,43.52,14.58,34.7,1,Watch
0.36,6.28,35.84,14.49,0.59,9.35,28.46,0.0,0,Safe
0.2,11.88,38.3,35.91,0.56,0.71,19.65,2.7,0,Safe
62.88,182.11,78.18,31.75,1.43,42.61,17.84,49.0,1,Watch
1.64,10.75,31.52,25.08,0.43,2.72,32.31,1.3,0,Safe
3.45,18.14,26.07,18.28,0.27,18.18,18.87,0.8,0,Safe
58.89,154.49,85.01,32.14,0.82,31.44,16.6,45.1,1,Watch
3.67,18.4,32.23,20.96,0.46,13.52,22.95,4.2,0,Safe
0.67,16.25,28.37,17.48,0.39,13.26,19.41,8.9,0,Safe
0.11,9.43,29.48,30.55,0.55,12.06,21.51,2.0,0,Safe
26.17,90.29,64.87,29.0,0.77,29.48,16.43,20.6,0,Safe
28.15,82.34,50.6,33.81,0.85,24.53,24.42,21.4,0,Safe
3.75,12.4,33.73,21.86,0.19,8.34,20.42,7.8,0,Safe
49.76,191.71,79.5,47.71,1.32,43.84,17.11,65.0,2,Warning
3.29,94.29,73.51,29.64,0.97,24.13,18.55,16.8,0,Safe
45.37,37.14,73.97,29.49,0.45,30.49,26.18,21.4,0,Safe
108.03,304.88,96.46,41.36,3.85,68.56,13.74,93.9,3,Critical
